GPH_code,GPH_name,continent,wikidata,wikidata_alt1,wikidata_alt2,wikidata_alt3,Notes
5612,British Bechuanaland,Africa,https://www.wikidata.org/wiki/Q4530733,,,,
5613,Stellaland & Goshen,Africa,https://www.wikidata.org/wiki/Q1269234,https://www.wikidata.org/wiki/Q2145397,,,
5614,British Kaffraria,Africa,https://www.wikidata.org/wiki/Q918121,,,,
5615,Lydenburg Republic,Africa,https://www.wikidata.org/wiki/Q220167,,,,Pas de géolocalisation
5618,Zoutpansberg,Africa,https://www.wikidata.org/wiki/Q3110404,,,,
5621,Zululand,Africa,https://www.wikidata.org/wiki/Q729768,,,,
5622,New Republic,Africa,,https://www.wikidata.org/wiki/Q552157,,,
5641,"Griqualand, East",Africa,https://www.wikidata.org/wiki/Q5157575,,,,
5642,Winburg Republic (Natalia Republic),Africa,https://www.wikidata.org/wiki/Q1029847,,,,
5651,Walvis Bay,Africa,http://www.wikidata.org/entity/Q220843,,,,
5711,Bamangwato,Africa,,https://www.wikidata.org/wiki/Q2628797,,,
5796,Ambohimanga (Merina),Africa,https://www.wikidata.org/wiki/Q1071439,,,,
5797,Menabe,Africa,https://www.wikidata.org/wiki/Q1344087,,,,
5798,Antaimoro,Africa,,https://www.wikidata.org/wiki/Q721579,,,
5799,Boina,Africa,https://www.wikidata.org/wiki/Q557842,,,,
5801,Nossi Be,Africa,http://www.wikidata.org/entity/Q1330558,,,,
5802,Diego Suarez,Africa,https://www.wikidata.org/wiki/Q218928,,,,
5803,St. Marie de Madagascar,Africa,https://www.wikidata.org/wiki/Q1321311,,,,
5804,Tromelin I.,Africa,https://www.wikidata.org/wiki/Q234208,,,,
5805,Bassas Da India I.,Africa,https://www.wikidata.org/wiki/Q220601,,,,
5806,Europa I.,Africa,https://www.wikidata.org/wiki/Q193089,,,,
5807,Juan de Nova I.,Africa,https://www.wikidata.org/wiki/Q237034,,,,
5808,Glorioso I.,Africa,https://www.wikidata.org/wiki/Q236601,,,,
5809,Fort Dauphin,Africa,https://www.wikidata.org/wiki/Q526568,,,,
5811,Grand Comoro,Africa,https://www.wikidata.org/wiki/Q244978,,,,
5812,Mayotte,Africa,http://www.wikidata.org/entity/Q17063,,,,
5813,Anjouan,Africa,http://www.wikidata.org/entity/Q231324,,,,
5814,Moheli,Africa,https://www.wikidata.org/wiki/Q271797,,,,
5815,Andruna,Africa,https://www.wikidata.org/wiki/Q22248237,,,,
5901,Rodrigues I.,Africa,https://www.wikidata.org/wiki/Q208668,,,,
5902,Agalega Is.,Africa,https://www.wikidata.org/wiki/Q196042,,,,
5903,Cargados Carajos Shoals,Africa,https://www.wikidata.org/wiki/Q511859,,,,
5920,British Indian Ocean Territory (Chagos Archipelago),Africa,https://www.wikidata.org/wiki/Q43448,,,,
6001,Oujda,Africa,https://www.wikidata.org/wiki/Q193802,,,,
6021,Southern zone of Spanish Morocco,Africa,https://www.wikidata.org/wiki/Q1538846,,,,
6023,Republic of the Rif,Africa,https://www.wikidata.org/wiki/Q37102,,,,
6030,Tetuan,Africa,http://www.wikidata.org/entity/Q185157,,,,
6061,Alhucemas,Africa,https://www.wikidata.org/wiki/Q1184963,,,,
6062,Ceuta,Africa,http://www.wikidata.org/entity/Q5823,,,,
6063,Chafarinas,Africa,http://www.wikidata.org/entity/Q130574,,,,
6064,Melilla,Africa,http://www.wikidata.org/entity/Q5831,,,,
6065,Penon de Velez,Africa,http://www.wikidata.org/entity/Q191146,,,,
6066,Morocco-Melilla Neutral Zone,Africa,https://www.wikidata.org/wiki/Q2748217,,,,
6067,Captaincy-general of north Africa,Africa,,,,,
6151,Abdelkader Emirate,Africa,https://www.wikidata.org/wiki/Q3591817,https://www.wikidata.org/wiki/Q545707,,,
6152,Kabylie,Africa,https://www.wikidata.org/wiki/Q46178,,,,
6153,Leased Posts in Algeria,Africa,,,,,
6161,Bizerte,Africa,https://www.wikidata.org/wiki/Q189546,,,,
6201,Sanussid Cyrenaica,Africa,,https://www.wikidata.org/wiki/Q165198,,,
6202,Cyrenaica,Africa,http://www.wikidata.org/entity/Q165198,,,,
6203,Tripolitania,Africa,http://www.wikidata.org/entity/Q192435,,,,
6251,Darfur,Africa,https://www.wikidata.org/wiki/Q1474791,,,,
6252,Funj Sultanate,Africa,https://www.wikidata.org/wiki/Q1475713,,,,
6253,Kordofan,Africa,https://www.wikidata.org/wiki/Q867052,,,,
6254,Mahdist Empire,Africa,https://www.wikidata.org/wiki/Q3125368,,,,
6255,Shilluk,Africa,,https://www.wikidata.org/wiki/Q3482103,,,
6256,North Kordofan,Africa,https://www.wikidata.org/wiki/Q864093,,,,
6257,South Kordofan,Africa,https://www.wikidata.org/wiki/Q465490,,,,
6258,West Kordofan,Africa,https://www.wikidata.org/wiki/Q536396,,,,
6301,Mahabad,Asia,https://www.wikidata.org/wiki/Q335518,,,,
6302,Iranian Azerbaijan,Asia,https://www.wikidata.org/wiki/Q274536,https://www.wikidata.org/wiki/Q2305337,,,
6303,Gilan,Asia,https://www.wikidata.org/wiki/Q928828,,,,
6304,Khuzestan,Asia,https://www.wikidata.org/wiki/Q241119,,,,
6305,Bushire,Asia,https://www.wikidata.org/wiki/Q158928,https://www.wikidata.org/wiki/Q132945,,,
6306,Bandar Abbas,Asia,https://www.wikidata.org/wiki/Q154814,,,,
6309,Kharg I.,Asia,https://www.wikidata.org/wiki/Q913355,,,,
6401,Cilicia,Asia,https://www.wikidata.org/wiki/Q620864,,,,
6402,Western Anatolia,Asia,https://www.wikidata.org/wiki/Q51614,,,,
6403,Hatay (Alexandretta),Asia,https://www.wikidata.org/wiki/Q83274,https://www.wikidata.org/wiki/Q146761,,,
6404,Adalia,Asia,https://www.wikidata.org/wiki/Q6487,,,,
6405,Dardanelles-Istanbul,Asia,https://www.wikidata.org/wiki/Q406,,,,
6451,Iraq-Saudi Arabia Neutral Zone,Asia,https://www.wikidata.org/wiki/Q15710,,,,
6452,Iraq Occupation Zone,Asia,,,,,
6453,Iraq-Kuwait Demilitarized Zone,Asia,https://www.wikidata.org/wiki/Q2682087,,,,
6454,Kurdistan Occupation Zone,Asia,,https://www.wikidata.org/wiki/Q205047,,,
6511,Gaza,Asia,https://www.wikidata.org/wiki/Q39760,,,,
6512,Sinai,Asia,https://www.wikidata.org/wiki/Q36755,,,,
6513,Sinai Demilitarized Zones,Asia,,,,,
6514,Suez Canal Zone,Asia,https://www.wikidata.org/wiki/Q899,,,,
6521,Golan Heights,Asia,https://www.wikidata.org/wiki/Q83210,,,,
6522,Golan Heights Demilitarized Zone,Asia,,,,,
6523,Rouad I.,Asia,https://www.wikidata.org/wiki/Q377802,,,,
6524,Damascus,Asia,https://www.wikidata.org/wiki/Q3766,,,,
6525,Aleppo,Asia,http://www.wikidata.org/entity/Q41183,,,,
6526,Latakia (Alaouites),Asia,https://www.wikidata.org/wiki/Q200030,,,,
6527,Jebel Druze,Asia,https://www.wikidata.org/wiki/Q146740,,,,
6601,South Lebanon Security Zone (Free Statefo South Lebanon),Asia,https://www.wikidata.org/wiki/Q30633791,https://www.wikidata.org/wiki/Q12408854,,,
6631,West Bank,Asia,https://www.wikidata.org/wiki/Q36678,,,,
6632,Israel-Jordan Neutral Zone,Asia,,https://www.wikidata.org/wiki/Q312818,,,
6661,Al Auja,Asia,https://www.wikidata.org/wiki/Q2895271,,,,
6800,Socotra I.,Asia,https://www.wikidata.org/wiki/Q2860218,,,,
6801,Federation of South Arabia,Asia,http://www.wikidata.org/entity/Q834486,,,,
6802,Perim I.,Asia,https://www.wikidata.org/wiki/Q1160017,,,,
6803,Federation of Arab Emirates of the South,Asia,https://www.wikidata.org/wiki/Q1479724,,,,
6811,West Aden Protectorate,Asia,https://www.wikidata.org/wiki/Q1752951,,,,
6812,East Aden Protectorate,Asia,https://www.wikidata.org/wiki/Q310772,,,,
6821,Lahej,Asia,https://www.wikidata.org/wiki/Q404774,,,,
6822,Aqrabi,Asia,https://www.wikidata.org/wiki/Q2121850,,,,
6823,Dhala,Asia,https://www.wikidata.org/wiki/Q6415938,,,,
6824,Radfan,Asia,,https://www.wikidata.org/wiki/Q3436040,,,
6825,Alawi,Asia,https://www.wikidata.org/wiki/Q2121839,,,,
6826,Haushabi,Asia,https://www.wikidata.org/wiki/Q1591062,,,,
6827,Maflahi,Asia,https://www.wikidata.org/wiki/Q751372,,,,
6828,Shaibi,Asia,https://www.wikidata.org/wiki/Q925899,,,,
6829,Upper Yafai,Asia,https://www.wikidata.org/wiki/Q1367119,,,,
6831,Lower Yafai,Asia,https://www.wikidata.org/wiki/Q1295806,,,,
6832,Fadhli,Asia,https://www.wikidata.org/wiki/Q182279,,,,
6833,Beihan,Asia,https://www.wikidata.org/wiki/Q2485209,,,,
6834,Audhali,Asia,https://www.wikidata.org/wiki/Q758709,,,,
6835,Upper Aulaqi (Sultanate),Asia,https://www.wikidata.org/wiki/Q1897860,,,,
6836,Upper Aulaqi (Sheikhdom),Asia,https://www.wikidata.org/wiki/Q1641428,,,,
6837,Lower Aulaqi,Asia,https://www.wikidata.org/wiki/Q2121845,,,,
6838,Dathina Confederation,Asia,https://www.wikidata.org/wiki/Q1172593,,,,
6841,Wahidi,Asia,https://www.wikidata.org/wiki/Q1897800,,,,
6842,Haura,Asia,https://www.wikidata.org/wiki/Q65050489,,,,
6843,Irqa,Asia,https://www.wikidata.org/wiki/Q65051443,,,,
6844,Kathiri of Seiyun,Asia,https://www.wikidata.org/wiki/Q1296908,,,,
6845,Quaiti of Shihr and Mukalla,Asia,https://www.wikidata.org/wiki/Q202775,,,,
6846,Mahri of Qishn and Socotra,Asia,https://www.wikidata.org/wiki/Q1885093,,,,
6901,Neutral Zone (Kuwait-Saudi Arabia),Asia,https://www.wikidata.org/wiki/Q74091,,,,
6959,Buraimi Neutral Zone,Asia,https://www.wikidata.org/wiki/Q852039,https://www.wikidata.org/wiki/Q61439267,,,
6961,Abu Dhabi,Asia,https://www.wikidata.org/wiki/Q187712,https://www.wikidata.org/wiki/Q1519,,,
6962,Dubai,Asia,https://www.wikidata.org/wiki/Q613,https://www.wikidata.org/wiki/Q612,,,
6963,Sharjah,Asia,https://www.wikidata.org/wiki/Q188810,https://www.wikidata.org/wiki/Q289693,,,
6964,Kalba,Asia,https://www.wikidata.org/wiki/Q2204078,,,,
6965,Ajman,Asia,https://www.wikidata.org/wiki/Q159477,https://www.wikidata.org/wiki/Q530171,,,
6966,Umm al Qawain,Asia,https://www.wikidata.org/wiki/Q175021,,,,
6967,Ras al Khaimah,Asia,https://www.wikidata.org/wiki/Q170024,,,,
6968,Fujairah,Asia,https://www.wikidata.org/wiki/Q4091,https://www.wikidata.org/wiki/Q4045,,,
6969,Abu Dhabi-Dubai Neutral Zone,Asia,,,,,
6971,Abu Musa I.,Asia,https://www.wikidata.org/wiki/Q167217,,,,
6981,Inner Oman,Asia,,https://www.wikidata.org/wiki/Q2342282,,,
6982,Kuria Muria Is.,Asia,https://www.wikidata.org/wiki/Q521176,,,,
6983,Oman-Sharjah Neutral Zone,Asia,,,,,
7001,Kabul,Asia,https://www.wikidata.org/wiki/Q188933,https://www.wikidata.org/wiki/Q5838,,,
7002,Kandahar,Asia,https://www.wikidata.org/wiki/Q173808,,,,
7003,Herat,Asia,https://www.wikidata.org/wiki/Q182844,,,,
7004,Badakhshan,Asia,https://www.wikidata.org/wiki/Q165376,,,,
7010,Kokand,Asia,https://www.wikidata.org/wiki/Q696241,,,,
7020,Bokhara,Asia,https://www.wikidata.org/wiki/Q746558,,,,
7021,Gorno Badakhshan,Asia,https://www.wikidata.org/wiki/Q207319,,,,
7030,Khiva,Asia,https://www.wikidata.org/wiki/Q491106,,,,
7031,Karakalpakstan,Asia,https://www.wikidata.org/wiki/Q484245,,,,
7040,Kazakh Lesser Horde,Asia,,https://www.wikidata.org/wiki/Q4208097,,,
7050,Kazakh Middle Horde,Asia,,https://www.wikidata.org/wiki/Q4208097,,,
7060,Kazakh Horde of Bukey,Asia,,https://www.wikidata.org/wiki/Q129799,,,Pas de géolocalisation
7070,Kazakh Greater Horde,Asia,,https://www.wikidata.org/wiki/Q4208097,,,Pas de géolocalisation
7100,Spratley Is.,Asia,https://www.wikidata.org/wiki/Q215664,,,,
7101,Ping-nan,Asia,https://www.wikidata.org/wiki/Q1355243,,,,
7102,Jungaria,Asia,https://www.wikidata.org/wiki/Q284027,,,,
7103,Kashgar,Asia,https://www.wikidata.org/wiki/Q170521,,,,
7104,Kwangtung Territory (Leased),Asia,https://www.wikidata.org/wiki/Q678658,,,,
7105,Weihaiwei,Asia,https://www.wikidata.org/wiki/Q373023,,,,
7106,Tientsin,Asia,https://www.wikidata.org/wiki/Q11736,,,,
7107,Anhwei-Fukien,Asia,,https://www.wikidata.org/wiki/Q40956,,,
7108,Yangtze Valley,Asia,https://www.wikidata.org/wiki/Q5413,,,,
7109,Yunnan,Asia,https://www.wikidata.org/wiki/Q43194,,,,
7110,Kwanchowan,Asia,https://www.wikidata.org/wiki/Q1506615,,,,
7111,Manchuria,Asia,http://www.wikidata.org/entity/Q81126,,,,
7112,Szechwan (Sichuan),Asia,https://www.wikidata.org/wiki/Q19770,,,,
7113,Chinghai (Tsinghai),Asia,https://www.wikidata.org/wiki/Q45833,,,,
7114,Xinjiang (Sinkiang),Asia,https://www.wikidata.org/wiki/Q34800,,,,
7115,Provisional Government of the Republic of China,Asia,https://www.wikidata.org/wiki/Q704714,,,,Pas de géolocalisation
7116,Reformed Government of China,Asia,https://www.wikidata.org/wiki/Q708865,,,,Pas de géolocalisation
7117,Reorganized National Government of the Republic of China,Asia,https://www.wikidata.org/wiki/Q696242,,,,
7118,Ningxia,Asia,https://www.wikidata.org/wiki/Q57448,,,,
7121,Inner Mongolia,Asia,https://www.wikidata.org/wiki/Q41079,,,,
7131,Diaoyu (Senkaku) Is.,Asia,https://www.wikidata.org/wiki/Q29460,,,,
7220,Kiauchau,Asia,https://www.wikidata.org/wiki/Q2591393,https://www.wikidata.org/wiki/Q489170,https://www.wikidata.org/wiki/Q2591393,,
7301,Port Hamilton (Komundo),Asia,https://www.wikidata.org/wiki/Q490697,,,,
7302,Kaesong,Asia,https://www.wikidata.org/wiki/Q109079,,,,
7311,Sinuiju,Asia,https://www.wikidata.org/wiki/Q156243,,,,
7312,Kumgangsan,Asia,,https://www.wikidata.org/wiki/Q495501,,,
7330,Korean Demilitarized Zone,Asia,https://www.wikidata.org/wiki/Q331990,,,,
7351,Southern Sakhalin I.,Asia,https://www.wikidata.org/wiki/Q7792,,,,
7352,Vladivostok,Asia,https://www.wikidata.org/wiki/Q959,,,,
7360,Tuvan People's Republic,Asia,https://www.wikidata.org/wiki/Q816709,,,,
7399,Takeshima (Dokdo) I.,Asia,https://www.wikidata.org/wiki/Q20317,,,,
7411,Bonin Is.,Asia,https://www.wikidata.org/wiki/Q243634,,,,
7412,Volcano Is.,Asia,https://www.wikidata.org/wiki/Q1141683,,,,
7413,Marcus I.,Asia,https://www.wikidata.org/wiki/Q1047492,,,,
7414,Parece Vela I.,Asia,https://www.wikidata.org/wiki/Q908529,,,,
7415,Tsushima Is.,Asia,https://www.wikidata.org/wiki/Q52051,,,,
7500,Andaman and Nicobar I.,Asia,http://www.wikidata.org/entity/Q40888,,,,
7501,Andaman Is.,Asia,https://www.wikidata.org/wiki/Q186233,,,,
7502,Nicobar Is.,Asia,https://www.wikidata.org/wiki/Q157286,,,,
7503,Coromandel Coast Posts,Asia,,https://www.wikidata.org/wiki/Q182561,,,
7504,Tranquebar and Serampore,Asia,,https://www.wikidata.org/wiki/Q1815367,https://www.wikidata.org/wiki/Q732594,,
7505,Hyderabad,Asia,https://www.wikidata.org/wiki/Q1361,https://www.wikidata.org/wiki/Q4494730,,,
7507,Kashmir,Asia,https://www.wikidata.org/wiki/Q2571484,https://www.wikidata.org/wiki/Q43100,,,
7511,Bikaner,Asia,https://www.wikidata.org/wiki/Q859966,,,,
7512,Jaipur,Asia,https://www.wikidata.org/wiki/Q6124144,,,,
7513,Udaipur,Asia,https://www.wikidata.org/wiki/Q17319155,,,,
7514,Kishangarh,Asia,https://www.wikidata.org/wiki/Q6416549,,,,
7515,Lawa,Asia,https://www.wikidata.org/wiki/Q6503547,,,,
7516,Jodhpur,Asia,https://www.wikidata.org/wiki/Q6207845,,,,
7517,Jaisalmer,Asia,https://www.wikidata.org/wiki/Q1678784,,,,
7518,Dholpur,Asia,https://www.wikidata.org/wiki/Q1264412,,,,
7519,Karauli,Asia,https://www.wikidata.org/wiki/Q6368814,,,,
7521,Kotah,Asia,https://www.wikidata.org/wiki/Q1785349,,,,
7522,Banswara,Asia,https://www.wikidata.org/wiki/Q806963,,,,
7523,Dungarpur,Asia,https://www.wikidata.org/wiki/Q973433,,,,
7524,Dartabgarh,Asia,,,,,
7525,Kushalgar,Asia,https://www.wikidata.org/wiki/Q2234705,,,,Wikidata correspond à la ville mais pas au territoire historique
7526,Bundi,Asia,https://www.wikidata.org/wiki/Q4997536,,,,
7527,Tonk,Asia,https://www.wikidata.org/wiki/Q914031,,,,
7528,Pratapgarh,Asia,https://www.wikidata.org/wiki/Q175934,,,,
7529,Shahpura,Asia,https://www.wikidata.org/wiki/Q2276431,,,,
7531,Kathiawar,Asia,https://www.wikidata.org/wiki/Q1139314,https://www.wikidata.org/wiki/Q21075480,,,
7532,Holkar (Indore),Asia,https://www.wikidata.org/wiki/Q716890,,,,
7533,Bhopal,Asia,https://www.wikidata.org/wiki/Q855044,,,,
7534,Dhar,Asia,https://www.wikidata.org/wiki/Q1207561,,,,
7535,Dewas,Asia,https://www.wikidata.org/wiki/Q1207105,https://www.wikidata.org/wiki/Q3025563,https://www.wikidata.org/wiki/Q3025560,,
7536,Taraon,Asia,https://www.wikidata.org/wiki/Q18008280,,,,
7537,Samptar,Asia,https://www.wikidata.org/wiki/Q1172600,,,,
7538,Rewa,Asia,https://www.wikidata.org/wiki/Q176466,,,,
7539,Sawantwadi,Asia,https://www.wikidata.org/wiki/Q18164343,,,,
7541,Bilaspur,Asia,https://www.wikidata.org/wiki/Q100157,,,,
7542,Loharu,Asia,https://www.wikidata.org/wiki/Q3258086,,,,
7543,Malerkotla,Asia,https://www.wikidata.org/wiki/Q11934705,,,,
7544,Sirmur,Asia,https://www.wikidata.org/wiki/Q1541353,,,,
7545,Suket,Asia,https://www.wikidata.org/wiki/Q3503368,,,,
7546,Garwahl,Asia,https://www.wikidata.org/wiki/Q1381495,,,,
7548,Bagelkhand,Asia,https://www.wikidata.org/wiki/Q3628827,,,,Pas de géolocalisation
7549,Bundelkhand,Asia,https://www.wikidata.org/wiki/Q851955,,,,
7551,Malwa,Asia,https://www.wikidata.org/wiki/Q550691,,,,
7552,Khairpur,Asia,https://www.wikidata.org/wiki/Q2512083,,,,
7553,Idar,Asia,https://www.wikidata.org/wiki/Q1755548,,,,
7554,Saugor,Asia,https://www.wikidata.org/wiki/Q1006355,https://www.wikidata.org/wiki/Q2085421,https://www.wikidata.org/wiki/Q2345044,,
7555,Damoh,Asia,https://www.wikidata.org/wiki/Q1192231,,,,
7556,Berar,Asia,https://www.wikidata.org/wiki/Q17509398,https://www.wikidata.org/wiki/Q2983297,,,
7557,Khandesh,Asia,https://www.wikidata.org/wiki/Q598803,,,,
7558,Nasik,Asia,https://www.wikidata.org/wiki/Q200235,,,,
7559,Ahmadnagar,Asia,https://www.wikidata.org/wiki/Q1708155,,,,
7561,Poona,Asia,https://www.wikidata.org/wiki/Q1538,,,,
7562,Sholapur,Asia,https://www.wikidata.org/wiki/Q237847,https://www.wikidata.org/wiki/Q1797263,,,
7563,Ratnagiri,Asia,https://www.wikidata.org/wiki/Q1922257,https://www.wikidata.org/wiki/Q1771768,,,
7564,Bijapur,Asia,https://www.wikidata.org/wiki/Q3636023,,,,
7566,Travancore,Asia,https://www.wikidata.org/wiki/Q150058,,,,
7570,Junagadh,Asia,https://www.wikidata.org/wiki/Q14491604,,,,
7571,Sirohi,Asia,https://www.wikidata.org/wiki/Q7530545,,,,
7572,Assam,Asia,http://www.wikidata.org/entity/Q1164,,,,
7573,Kapurthala,Asia,https://www.wikidata.org/wiki/Q1728782,,,,
7574,Chota Nagpur,Asia,https://www.wikidata.org/wiki/Q5105376,,,,
7575,Kodagu (Coorg),Asia,https://www.wikidata.org/wiki/Q1553185,,,,
7576,Karnal,Asia,https://www.wikidata.org/wiki/Q256194,,,,
7577,Sambalpur,Asia,https://www.wikidata.org/wiki/Q17315177,,,,
7578,Satara,Asia,https://www.wikidata.org/wiki/Q581562,,,,
7579,Gwalior (Sindhia),Asia,https://www.wikidata.org/wiki/Q1557792,,,,
7581,Jhansi,Asia,https://www.wikidata.org/wiki/Q242995,,,,
7582,Rampur,Asia,https://www.wikidata.org/wiki/Q3454186,,,,
7583,Jubbulpore,Asia,https://www.wikidata.org/wiki/Q200878,,,,
7584,Balaghat,Asia,https://www.wikidata.org/wiki/Q641904,,,,
7585,Nagpur,Asia,https://www.wikidata.org/wiki/Q1513,https://www.wikidata.org/wiki/Q3824858,,,
7586,Oudh,Asia,https://www.wikidata.org/wiki/Q18129046,,,,
7587,Manipur,Asia,https://www.wikidata.org/wiki/Q889030,,,,
7588,Baluchistan (Kalat),Asia,https://www.wikidata.org/wiki/Q139948,,,,
7589,Maratha Empire,Asia,https://www.wikidata.org/wiki/Q83618,,,,
7691,Lahore (Sikh Empire),Asia,https://www.wikidata.org/wiki/Q11739,,,,
7692,Peshawar,Asia,https://www.wikidata.org/wiki/Q1113311,,,,
7693,Sindh,Asia,http://www.wikidata.org/entity/Q37211,,,,
7694,Bahawalpur,Asia,https://www.wikidata.org/wiki/Q800236,,,,
7701,Swat,Asia,https://www.wikidata.org/wiki/Q3246260,https://www.wikidata.org/wiki/Q389161,,,
7702,Hunza,Asia,https://www.wikidata.org/wiki/Q14957246,,,,
7703,Nagar,Asia,https://www.wikidata.org/wiki/Q372426,,,,
7704,Chitral,Asia,https://www.wikidata.org/wiki/Q11317232,,,,
7705,Dir,Asia,https://www.wikidata.org/wiki/Q3243592,https://www.wikidata.org/wiki/Q3406890,,,
7706,Amb,Asia,https://www.wikidata.org/wiki/Q2841472,,,,
7707,Gwadar,Asia,https://www.wikidata.org/wiki/Q580533,,,,
7708,Azad Kashmir,Asia,https://www.wikidata.org/wiki/Q200130,,,,
7709,Northern Areas (of Kashmir),Asia,https://www.wikidata.org/wiki/Q200697,,,,
7712,Tin Bigha,Asia,https://www.wikidata.org/wiki/Q4233073,,,,
7746,Bawlake,Asia,https://www.wikidata.org/wiki/Q7987998,,,,Pas de géolocalisation
7747,Kyebogyi,Asia,https://www.wikidata.org/wiki/Q7987998,,,,Pas de géolocalisation
7748,Naungpale,Asia,https://www.wikidata.org/wiki/Q7987998,,,,Pas de géolocalisation
7749,Nammekon,Asia,https://www.wikidata.org/wiki/Q7987998,https://www.wikidata.org/wiki/Q12901160,,,
7750,Hsenwi,Asia,https://www.wikidata.org/wiki/Q783492,,,,
7751,Hsipaw,Asia,https://www.wikidata.org/wiki/Q18125758,,,,
7752,Tawngpeng,Asia,https://www.wikidata.org/wiki/Q784604,,,,
7753,North Hsenwi,Asia,https://www.wikidata.org/wiki/Q18128805,,,,
7754,South Hsenwi,Asia,https://www.wikidata.org/wiki/Q11028231,,,,
7755,Mang Lon,Asia,https://www.wikidata.org/wiki/Q6745355,,,,
7756,Hsamonghkam,Asia,https://www.wikidata.org/wiki/Q5924152,https://www.wikidata.org/wiki/Q4821924,,,
7757,Kyawkku,Asia,https://www.wikidata.org/wiki/Q25248195,,,,
7758,Kyong,Asia,https://www.wikidata.org/wiki/Q6452045,,,,
7759,Loi Ai,Asia,https://www.wikidata.org/wiki/Q6668062,,,,
7760,Loi Long,Asia,https://www.wikidata.org/wiki/Q769533,https://www.wikidata.org/wiki/Q7196260,,,
7761,Loi Maw,Asia,,,,,
7762,Maw,Asia,https://www.wikidata.org/wiki/Q6746014,,,,
7763,Mawnang,Asia,https://www.wikidata.org/wiki/Q16937734,,,,
7764,Mawson,Asia,https://www.wikidata.org/wiki/Q6794457,,,,Pas de géolocalisation
7765,Namhkam,Asia,https://www.wikidata.org/wiki/Q11938356,https://www.wikidata.org/wiki/Q6963579,,,Pas de géolocalisation
7766,Namtok,Asia,https://www.wikidata.org/wiki/Q775848,,,,
7767,Pangmi,Asia,https://www.wikidata.org/wiki/Q642143,,,,Pas de géolocalisation
7768,Pangtara,Asia,https://www.wikidata.org/wiki/Q25182697,,,,
7769,Pwehla,Asia,https://www.wikidata.org/wiki/Q7207854,,,,Pas de géolocalisation
7770,Yengan,Asia,https://www.wikidata.org/wiki/Q11955494,,,,Pas de géolocalisation
7771,Yawnghwe,Asia,https://www.wikidata.org/wiki/Q18750170,,,,
7772,Lawksawk,Asia,https://www.wikidata.org/wiki/Q18164160,,,,
7773,Wanyin,Asia,https://www.wikidata.org/wiki/Q675039,,,,Pas de géolocalisation
7774,Samka,Asia,https://www.wikidata.org/wiki/Q7409604,,,,
7775,Hsahtung,Asia,https://www.wikidata.org/wiki/Q5924160,https://www.wikidata.org/wiki/Q5924170,,,
7776,Hopong,Asia,https://www.wikidata.org/wiki/Q18125697,https://www.wikidata.org/wiki/Q5901153,,,
7777,Namhkok,Asia,https://www.wikidata.org/wiki/Q6746736,,,,
7778,Mong Pai,Asia,https://www.wikidata.org/wiki/Q6746318,,,,
7779,Nawng Wawn,Asia,https://www.wikidata.org/wiki/Q6746031,,,,
7780,Sa-koi,Asia,https://www.wikidata.org/wiki/Q6745279,,,,
7781,Lai Hka,Asia,https://www.wikidata.org/wiki/Q636410,,,,
7782,Mong Kung,Asia,https://www.wikidata.org/wiki/Q675065,,,,
7783,Mong Nai,Asia,https://www.wikidata.org/wiki/Q18128147,https://www.wikidata.org/wiki/Q3813839,,,
7784,Mawkmai,Asia,https://www.wikidata.org/wiki/Q18127914,https://www.wikidata.org/wiki/Q6794415,,,
7785,Mong Pawn,Asia,https://www.wikidata.org/wiki/Q6745336,,,,
7786,Mong Sit,Asia,https://www.wikidata.org/wiki/Q6745994,,,,
7787,Mong Pan,Asia,https://www.wikidata.org/wiki/Q6899434,,,,
7788,Kenghkam,Asia,https://www.wikidata.org/wiki/Q6389182,,,,
7789,Mong Nawng,Asia,https://www.wikidata.org/wiki/Q25047819,,,,
7790,Kehsi Mansam,Asia,https://www.wikidata.org/wiki/Q6383508,,,,
7791,Keng Lon,Asia,https://www.wikidata.org/wiki/Q770681,,,,
7792,Mong Hsu,Asia,https://www.wikidata.org/wiki/Q13071989,,,,
7793,Keng Tung,Asia,https://www.wikidata.org/wiki/Q1027111,,,,
7794,Hsawnghsup,Asia,https://www.wikidata.org/wiki/Q11926139,,,,
7795,Singkaling Hkamti,Asia,https://www.wikidata.org/wiki/Q7522813,,,,
7796,Mong Mit,Asia,https://www.wikidata.org/wiki/Q3319734,,,,
7797,Hkamti Long,Asia,https://www.wikidata.org/wiki/Q19459677,,,,
7798,Western Karenni,Asia,https://www.wikidata.org/wiki/Q18126598,https://www.wikidata.org/wiki/Q7987998,,,
7799,Kantarawadi (Eastern Karenni),Asia,https://www.wikidata.org/wiki/Q18126598,https://en.wikipedia.org/wiki/Kantarawadi,,,Pas de wikidata pour la page wikipédia sur Kantarawadi?
7806,Jaffna Peninsula,Asia,https://www.wikidata.org/wiki/Q2495624,,,,
7910,Tibet,Asia,https://www.wikidata.org/wiki/Q17252,https://www.wikidata.org/wiki/Q2444884,,,
8001,Chiang Mai (Lan-na),Asia,https://www.wikidata.org/wiki/Q233588,,,,
8002,Pattani,Asia,https://www.wikidata.org/wiki/Q236781,,,,
8121,Vientiane,Asia,https://www.wikidata.org/wiki/Q9326,,,,
8122,Luang Prabang (Lan Sang),Asia,https://www.wikidata.org/wiki/Q190165,,,,
